City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
307,chernyshevskiy,63.0128,112.4714,234.03,99,52,1.6,RU,1701670152
308,sur,22.5667,59.5289,299.96,52,29,7.43,OM,1701670152
309,qalat,32.1058,66.9083,284.71,39,0,0.7,AF,1701670153
310,atchison,39.563,-95.1216,277.87,91,97,5.25,US,1701669959
311,surazh,53.0175,32.3918,258.28,99,88,3.0,RU,1701670154
312,aquin,18.2833,-73.4,297.36,78,9,0.99,HT,1701670154
313,erdenet,49.0333,104.0833,269.37,72,94,3.02,MN,1701670154
314,trevelin,-43.0858,-71.4639,274.79,93,4,1.58,AR,1701670155
315,happy valley-goose bay,53.3168,-60.3315,257.32,78,100,3.09,CA,1701670155
316,oriximina,-1.7656,-55.8661,298.82,73,100,1.15,BR,1701670155
317,moranbah,-22.0016,148.0466,309.7,23,3,6.0,AU,1701670155
318,farsan,32.2569,50.561,283.54,20,0,1.05,IR,1701670156
319,san clemente,33.427,-117.612,288.46,82,67,0.45,US,1701670156
320,okhotsk,59.3833,143.3,241.36,84,28,5.94,RU,1701670156
321,sisimiut,66.9395,-53.6735,267.3,79,100,1.89,GL,1701670156
322,arraial do cabo,-22.9661,-42.0278,296.9,92,95,9.7,BR,1701670157
323,khor,47.8861,134.9464,270.28,84,99,3.84,RU,1701670157
324,saint-pierre,-21.3393,55.4781,300.13,61,3,2.57,RE,1701670157
325,zhalantun,48.0,122.7167,270.81,70,2,3.97,CN,1701670157
326,tonghae,37.5439,129.1069,283.72,26,6,1.79,KR,1701670158
327,urangan,-25.3,152.9,299.37,82,28,5.36,AU,1701670158
328,hasaki,35.7333,140.8333,288.31,45,1,2.7,JP,1701670159
329,adelaide,-34.9333,138.6,308.17,29,0,6.69,AU,1701670027
330,kish,26.5578,54.0194,299.52,48,55,2.14,IR,1701670159
331,carnarvon,-24.8667,113.6333,301.36,56,0,9.15,AU,1701670160
332,voi,-3.3945,38.563,298.69,74,66,2.58,KE,1701670160
333,tsiombe,-25.3,45.4833,300.74,43,0,5.37,MG,1701670160
334,novyy urengoy,66.0833,76.6333,243.2,97,17,4.5,RU,1701670160
335,faya-largeau,17.9257,19.1043,293.97,13,1,5.71,TD,1701670161
336,halmstad,56.6745,12.8568,268.21,86,100,2.57,SE,1701670161
337,kabalo,-6.05,26.9167,294.15,99,100,0.4,CD,1701670161
338,bokhan,53.153,103.7714,269.72,83,100,0.59,RU,1701670162
339,oudtshoorn,-33.5907,22.2014,290.24,64,34,1.12,ZA,1701670162
340,coquimbo,-29.9533,-71.3436,288.38,78,0,1.28,CL,1701670061
341,lesnikovo,55.2822,65.3175,260.25,87,100,3.49,RU,1701670162
342,bengkulu,-3.8004,102.2655,299.13,79,100,1.95,ID,1701670163
343,antonio enes,-16.2325,39.9086,301.74,57,0,1.75,MZ,1701670163
344,selfoss,63.9331,-20.9971,272.06,59,100,4.29,IS,1701670163
345,limassol,34.675,33.0333,293.19,60,0,5.66,CY,1701670164
346,ceres,37.5949,-120.9577,287.07,84,0,1.54,US,1701670164
347,jieshi,22.8134,115.8257,293.45,72,96,1.23,CN,1701670157
348,midvagur,62.0511,-7.1939,273.61,80,20,2.57,FO,1701670165
349,uturoa,-16.7333,-151.4333,300.39,81,31,9.88,PF,1701670165
350,cervignano del friuli,45.8211,13.3381,274.75,68,23,1.54,IT,1701670165
351,florence,43.7667,11.25,278.31,88,0,1.03,IT,1701670166
352,zherdevka,51.8486,41.4606,268.02,86,100,6.52,RU,1701670166
353,novodvinsk,64.4165,40.8122,256.9,99,97,0.77,RU,1701670166
354,crescent city,41.756,-124.2018,286.34,96,100,6.17,US,1701670062
355,maceio,-9.6658,-35.7353,297.84,100,75,3.09,BR,1701670165
356,tozkhurmato,34.8905,44.6299,290.06,31,0,1.97,IQ,1701670167
357,remire-montjoly,4.9167,-52.2667,299.17,89,20,0.0,GF,1701670167
358,barra de santo antonio,-9.4047,-35.5072,297.75,88,20,3.98,BR,1701670167
359,semey,50.4111,80.2275,267.27,73,75,10.0,KZ,1701670167
360,petropavlovsk-kamchatsky,53.0452,158.6483,266.48,76,75,3.58,RU,1701670168
361,klaksvik,62.2266,-6.589,273.66,64,95,5.57,FO,1701670168
362,ngorongoro,-3.2397,35.4875,288.37,81,87,1.18,TZ,1701670168
363,usogorsk,63.4106,48.6872,256.3,99,100,0.81,RU,1701670168
364,volda,62.1476,6.0741,273.44,84,40,2.61,NO,1701670169
365,kalmunai,7.4167,81.8167,302.75,73,70,4.17,LK,1701670161
366,hailar,49.2,119.7,262.71,93,13,4.02,CN,1701670169
367,yreka,41.7354,-122.6345,283.25,87,100,0.0,US,1701670169
368,burang,30.25,81.1667,270.64,82,98,2.95,CN,1701670170
369,g'azalkent,41.5581,69.7708,288.76,28,34,0.86,UZ,1701670144
370,cockburn town,21.4612,-71.1419,299.3,72,18,5.6,TC,1701670170
371,chipinge,-20.1883,32.6236,298.35,32,4,0.88,ZW,1701670170
372,kolonia,50.9333,6.95,274.78,70,0,5.66,DE,1701669950
373,nikolayevsk-on-amure,53.1406,140.73,261.75,97,100,1.36,RU,1701670171
374,beyneu,45.3167,55.2,283.67,66,100,6.83,KZ,1701670171
375,kamaishi,39.2667,141.8833,281.6,61,8,1.11,JP,1701670171
376,lautoka,-17.6167,177.4667,302.07,74,75,4.63,FJ,1701670172
377,damara,4.9608,18.7035,296.83,87,99,1.47,CF,1701670172
378,sandanski,41.5667,23.2833,278.03,80,98,2.61,BG,1701669997
379,broome,42.2506,-75.833,280.36,90,100,3.6,US,1701670172
380,pangobilian,8.8011,117.8594,302.83,71,48,5.06,PH,1701670173
381,kefamenanu,-9.4467,124.4781,306.42,43,38,5.07,ID,1701670173
382,crucecita,-28.95,-58.9833,291.34,97,95,5.33,AR,1701670173
383,suomussalmi,64.8869,28.9078,262.78,98,98,1.01,FI,1701670173
384,duba-yurt,43.0372,45.7319,275.69,53,98,1.5,RU,1701670174
385,bonanza,14.0289,-84.591,294.86,100,37,0.98,NI,1701670174
386,machico,32.7,-16.7667,294.26,82,20,4.63,PT,1701670174
387,laboulaye,-34.1266,-63.3912,286.62,55,85,1.57,AR,1701670174
388,qamdo,31.1667,97.2333,272.44,33,93,1.27,CN,1701670175
389,banff,51.1762,-115.5698,266.2,97,86,2.81,CA,1701670104
390,kristiansund,63.1115,7.732,270.51,86,75,1.54,NO,1701670175
391,iskateley,67.6803,53.1512,257.6,95,97,5.36,RU,1701670176
392,prince rupert,54.3161,-130.3201,280.35,86,100,6.28,CA,1701670176
393,san jose del guaviare,2.5729,-72.6459,295.75,87,40,1.09,CO,1701670176
394,lobujya,27.95,86.8167,267.11,54,27,4.18,NP,1701670176
395,mersa matruh,31.3525,27.2453,290.3,82,39,2.29,EG,1701670176
396,corner brook,48.9667,-57.9484,270.24,94,100,1.18,CA,1701670177
397,vernon,50.2581,-119.2691,274.04,89,58,3.58,CA,1701670177
398,berezovyy,51.6667,135.7,263.44,85,100,0.63,RU,1701670177
399,thompson,55.7435,-97.8558,266.96,96,100,0.53,CA,1701670177
400,kavarna,43.4333,28.3333,275.05,99,100,8.23,BG,1701670178
401,nema,57.5067,50.5011,264.5,94,100,4.44,RU,1701670178
402,clarence town,-32.5833,151.7833,298.49,50,49,4.53,AU,1701670178
403,guia lopes da laguna,-21.4578,-56.1142,296.5,91,100,0.98,BR,1701669941
404,nyaunglebin,17.95,96.7333,304.19,61,16,1.36,MM,1701670178
405,mitsamiouli,-11.3847,43.2844,301.22,74,65,1.89,KM,1701670179
406,muang phonsavan,19.45,103.2167,300.45,47,73,0.84,LA,1701670165
407,notodden,59.5594,9.2585,264.23,95,43,1.32,NO,1701670179
408,sabratah,32.7933,12.4885,289.49,57,63,5.4,LY,1701670179
409,chulym,55.0997,80.9572,256.1,89,85,5.78,RU,1701670179
410,rabo de peixe,37.8,-25.5833,283.88,66,20,3.09,PT,1701670180
411,kuala belait,4.5833,114.1833,302.61,76,75,3.46,BN,1701670180
412,el porvenir,13.7617,-87.3458,296.78,79,14,2.76,HN,1701670180
413,bei'an,24.5399,109.533,291.02,62,100,1.65,CN,1701670180
414,ploermel,47.9317,-2.3978,284.51,90,88,8.63,FR,1701670181
415,kapit,2.0167,112.9333,303.0,78,100,1.35,MY,1701670181
416,altai,46.3722,96.2583,272.22,47,47,17.74,MN,1701670181
417,susuman,62.7833,148.1667,240.36,99,100,0.89,RU,1701670181
418,abong mbang,3.9833,13.1833,293.54,97,80,0.58,CM,1701670181
419,eyl,7.9803,49.8164,300.94,52,58,10.6,SO,1701670182
420,novohrad-volynskyi,50.5941,27.6165,267.72,91,93,5.15,UA,1701670182
421,prainha,-1.8,-53.48,298.67,70,100,1.43,BR,1701670159
422,mhamid,29.82,-5.72,285.75,52,9,2.14,MA,1701670183
423,wankaner,22.6167,70.9333,300.13,53,1,5.69,IN,1701670183
424,gorgan,36.8387,54.4348,294.79,26,0,0.32,IR,1701670172
425,tadine,-21.55,167.8833,298.16,69,49,2.68,NC,1701670183
426,barhi,23.9,80.8,298.97,54,100,2.79,IN,1701670183
427,ocean shores,46.9737,-124.1563,282.05,95,75,3.09,US,1701670184
428,ghat,24.9647,10.1728,285.97,24,0,2.74,LY,1701670184
429,smithers,54.7804,-127.1743,275.33,87,40,4.12,CA,1701669893
430,juan griego,11.0817,-63.9655,298.84,84,4,6.2,VE,1701670184
431,porto novo,6.4965,2.6036,297.95,92,43,1.31,BJ,1701670163
432,banda aceh,5.5577,95.3222,301.93,73,95,2.38,ID,1701670185
433,katabu,-4.9333,122.5167,305.05,58,90,2.38,ID,1701670185
